customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00270,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Electronic check,98.13,575.26,Yes
CUST00271,Female,0,Yes,Yes,33,Yes,DSL,Month-to-month,Credit card,71.25,2377.09,Yes
CUST00272,Female,0,No,No,58,Yes,DSL,Two year,Bank transfer,85.72,5008.76,No
CUST00273,Female,0,No,No,49,Yes,Fiber optic,Month-to-month,Bank transfer,97.2,4744.28,Yes
CUST00274,Male,0,Yes,No,17,No,DSL,Month-to-month,Mailed check,107.41,1925.95,Yes
CUST00275,Female,0,Yes,No,42,Yes,DSL,Month-to-month,Credit card,59.22,2458.72,Yes
CUST00276,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Credit card,101.14,4046.5,Yes
CUST00277,Female,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Credit card,45.88,2029.36,Yes
CUST00278,Male,0,No,No,71,Yes,Fiber optic,Month-to-month,Bank transfer,86.03,6102.91,No
CUST00279,Female,0,No,Yes,70,Yes,DSL,One year,Electronic check,30.27,2108.72,No
CUST00280,Female,0,Yes,No,68,Yes,DSL,One year,Credit card,22.0,1493.52,No
CUST00281,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer,29.58,78.43,Yes
CUST00282,Female,1,No,No,52,Yes,Fiber optic,Month-to-month,Mailed check,51.94,2784.85,No
CUST00283,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Credit card,23.11,864.25,Yes
CUST00284,Female,1,No,Yes,69,Yes,Fiber optic,One year,Mailed check,83.05,5725.31,No
CUST00285,Male,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Credit card,51.65,268.09,Yes
CUST00286,Male,1,No,No,17,Yes,DSL,Month-to-month,Mailed check,93.64,1668.04,Yes
CUST00287,Male,0,Yes,Yes,53,Yes,No,Month-to-month,Bank transfer,24.59,1253.21,No
CUST00288,Male,1,Yes,Yes,52,Yes,Fiber optic,One year,Mailed check,41.67,2206.08,No
CUST00289,Female,1,No,No,14,Yes,Fiber optic,Two year,Bank transfer,60.8,806.8,No
CUST00290,Male,0,No,No,29,Yes,No,Month-to-month,Mailed check,58.27,1746.99,Yes
CUST00291,Male,1,Yes,No,8,Yes,No,Month-to-month,Mailed check,33.1,258.11,Yes
CUST00292,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Mailed check,119.41,75.43,Yes
CUST00293,Female,0,No,No,29,Yes,DSL,Month-to-month,Credit card,48.44,1371.87,No
CUST00294,Female,0,No,Yes,36,Yes,No,Month-to-month,Electronic check,92.1,3290.65,Yes
CUST00295,Female,0,Yes,No,51,Yes,Fiber optic,Two year,Electronic check,42.0,2189.65,Yes
CUST00296,Female,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,Credit card,107.79,4055.2,Yes
CUST00297,Male,0,No,No,69,Yes,Fiber optic,One year,Mailed check,58.78,4035.72,No
CUST00298,Male,1,No,No,53,Yes,Fiber optic,Month-to-month,Mailed check,110.09,5791.15,No
CUST00299,Female,0,No,Yes,52,Yes,Fiber optic,One year,Credit card,54.18,2918.85,Yes
CUST00300,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Bank transfer,20.86,291.27,Yes
CUST00301,Male,1,No,Yes,52,Yes,Fiber optic,Month-to-month,Bank transfer,71.7,3689.63,Yes
CUST00302,Male,1,Yes,Yes,1,Yes,Fiber optic,Two year,Credit card,72.48,90.46,No
CUST00303,Female,1,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Electronic check,31.98,203.25,Yes
CUST00304,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Bank transfer,43.5,675.24,No
CUST00305,Male,1,Yes,No,43,Yes,Fiber optic,Two year,Credit card,98.35,4213.55,Yes
CUST00306,Female,0,Yes,No,71,Yes,DSL,Month-to-month,Bank transfer,23.68,1612.75,Yes
CUST00307,Female,0,No,No,17,Yes,DSL,Month-to-month,Credit card,68.95,1148.12,No
CUST00308,Female,0,Yes,No,59,Yes,Fiber optic,One year,Bank transfer,73.04,4290.02,No
CUST00309,Female,0,Yes,No,3,Yes,Fiber optic,Two year,Bank transfer,88.87,239.62,Yes
CUST00310,Female,0,Yes,Yes,29,Yes,DSL,One year,Credit card,23.75,734.3,No
CUST00311,Male,0,No,No,22,Yes,DSL,Month-to-month,Electronic check,78.56,1748.54,No
CUST00312,Female,0,No,No,38,Yes,DSL,One year,Electronic check,20.31,739.82,No
CUST00313,Male,0,Yes,No,54,Yes,Fiber optic,One year,Bank transfer,46.52,2528.21,No
CUST00314,Male,0,Yes,No,50,Yes,Fiber optic,One year,Bank transfer,69.97,3563.8,Yes
CUST00315,Female,0,Yes,Yes,69,Yes,DSL,Two year,Electronic check,111.13,7626.47,No
CUST00316,Male,0,Yes,Yes,30,Yes,Fiber optic,Month-to-month,Credit card,32.66,914.1,No
CUST00317,Male,0,Yes,Yes,23,Yes,DSL,Month-to-month,Mailed check,36.93,795.16,No
CUST00318,Male,0,Yes,Yes,47,Yes,Fiber optic,One year,Bank transfer,86.93,4104.54,No
CUST00319,Female,0,No,Yes,21,Yes,Fiber optic,Two year,Mailed check,57.49,1281.78,No
CUST00320,Female,1,Yes,No,20,Yes,Fiber optic,Month-to-month,Bank transfer,82.34,1689.19,Yes
CUST00321,Male,0,Yes,Yes,23,Yes,DSL,Two year,Electronic check,119.75,2818.5,No
CUST00322,Female,0,No,Yes,68,Yes,DSL,Two year,Credit card,118.69,7960.95,No
CUST00323,Female,0,Yes,No,21,Yes,Fiber optic,Two year,Bank transfer,55.37,1121.1,Yes
CUST00324,Female,0,Yes,No,21,Yes,DSL,Two year,Mailed check,70.39,1422.3,No
CUST00325,Female,0,Yes,Yes,1,Yes,No,Two year,Electronic check,110.47,138.4,No
CUST00326,Male,0,Yes,No,15,Yes,Fiber optic,One year,Bank transfer,29.22,428.33,No
CUST00327,Male,0,No,No,17,Yes,Fiber optic,One year,Credit card,65.23,958.93,No
CUST00328,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Bank transfer,57.76,2983.74,Yes
CUST00329,Female,0,No,No,63,Yes,DSL,Month-to-month,Credit card,49.49,3176.27,No
CUST00330,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Credit card,119.42,1772.35,Yes
CUST00331,Male,0,Yes,Yes,59,Yes,No,Month-to-month,Electronic check,93.35,5515.9,Yes
CUST00332,Female,0,No,No,50,Yes,DSL,Month-to-month,Bank transfer,58.87,2974.45,No
CUST00333,Male,0,Yes,Yes,34,Yes,Fiber optic,Two year,Credit card,102.9,3441.54,Yes
CUST00334,Female,0,No,Yes,6,Yes,Fiber optic,One year,Electronic check,68.97,331.74,No
CUST00335,Female,1,No,No,49,Yes,Fiber optic,Month-to-month,Bank transfer,107.28,5318.9,Yes
CUST00336,Male,1,No,No,6,Yes,DSL,One year,Credit card,46.64,307.19,No
CUST00337,Male,0,Yes,No,69,Yes,Fiber optic,Month-to-month,Electronic check,42.36,2985.27,Yes
CUST00338,Female,0,Yes,No,7,Yes,No,Month-to-month,Bank transfer,44.73,300.32,Yes
CUST00339,Female,0,Yes,Yes,51,Yes,DSL,Two year,Credit card,73.85,3884.85,No
CUST00340,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,49.13,64.78,Yes
CUST00341,Female,0,No,No,13,Yes,Fiber optic,One year,Electronic check,34.71,413.55,No
CUST00342,Male,1,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Bank transfer,119.46,5120.88,Yes
CUST00343,Female,1,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Electronic check,110.04,2890.89,Yes
CUST00344,Male,0,No,Yes,71,Yes,Fiber optic,One year,Bank transfer,83.5,5881.38,No
CUST00345,Male,0,No,Yes,3,Yes,DSL,Month-to-month,Bank transfer,109.15,308.09,No
CUST00346,Male,0,Yes,No,58,Yes,No,Two year,Credit card,113.55,6663.39,No
CUST00347,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Bank transfer,87.61,1486.08,Yes
CUST00348,Female,0,No,Yes,45,Yes,DSL,Month-to-month,Electronic check,71.87,3288.37,Yes
CUST00349,Male,0,No,Yes,58,Yes,Fiber optic,Two year,Bank transfer,108.2,6270.61,No
CUST00350,Female,0,No,Yes,56,No,Fiber optic,Two year,Credit card,76.78,4248.38,No
CUST00351,Male,0,No,Yes,54,Yes,No,Month-to-month,Electronic check,32.68,1792.0,No
CUST00352,Male,0,Yes,No,29,No,No,Month-to-month,Credit card,56.69,1601.77,No
CUST00353,Female,1,Yes,Yes,54,Yes,Fiber optic,One year,Mailed check,64.59,3468.01,No
CUST00354,Female,0,Yes,No,27,Yes,DSL,Month-to-month,Credit card,113.54,3167.16,Yes
CUST00355,Male,0,Yes,Yes,45,Yes,No,Month-to-month,Mailed check,85.92,3896.63,No
CUST00356,Female,0,Yes,No,31,Yes,Fiber optic,One year,Mailed check,107.53,3292.41,No
CUST00357,Female,0,Yes,No,36,Yes,DSL,Month-to-month,Bank transfer,95.76,3483.97,No
CUST00358,Male,0,Yes,No,61,Yes,DSL,Month-to-month,Electronic check,50.99,3063.5,Yes
CUST00359,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,Bank transfer,91.87,3311.49,Yes
CUST00360,Female,1,Yes,Yes,67,Yes,Fiber optic,Two year,Electronic check,39.53,2703.13,No
CUST00361,Male,0,Yes,No,36,Yes,DSL,One year,Credit card,60.81,2203.9,No
CUST00362,Male,1,Yes,Yes,5,Yes,DSL,One year,Mailed check,100.61,493.19,No
CUST00363,Female,0,No,No,46,Yes,DSL,Month-to-month,Mailed check,81.19,3651.47,No
CUST00364,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Mailed check,102.54,5316.31,No
CUST00365,Male,0,Yes,Yes,49,Yes,DSL,Month-to-month,Credit card,45.47,2237.64,Yes
CUST00366,Female,0,No,Yes,6,Yes,Fiber optic,Month-to-month,Credit card,94.97,511.54,Yes
CUST00367,Female,0,Yes,No,10,Yes,DSL,Month-to-month,Bank transfer,40.23,404.41,No
CUST00368,Male,0,Yes,No,23,Yes,No,Month-to-month,Bank transfer,74.53,1791.71,No
CUST00369,Male,0,No,Yes,17,Yes,Fiber optic,One year,Electronic check,63.35,1088.28,No
CUST00370,Female,1,Yes,No,44,Yes,No,One year,Electronic check,75.65,3357.82,No
CUST00371,Female,1,No,Yes,41,Yes,Fiber optic,Month-to-month,Mailed check,33.55,1353.56,No
CUST00372,Female,1,Yes,Yes,15,Yes,DSL,One year,Credit card,56.12,789.25,No
CUST00373,Female,0,Yes,Yes,44,Yes,Fiber optic,One year,Credit card,86.69,3786.28,Yes
CUST00374,Male,0,Yes,No,58,Yes,DSL,Month-to-month,Bank transfer,75.85,4452.05,Yes
CUST00375,Female,0,No,No,50,Yes,No,Month-to-month,Bank transfer,74.9,3740.14,No
CUST00376,Female,0,No,Yes,52,Yes,DSL,One year,Electronic check,71.08,3686.05,No
CUST00377,Male,0,No,Yes,70,Yes,Fiber optic,Month-to-month,Electronic check,114.39,7982.02,Yes
CUST00378,Female,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Bank transfer,113.46,7651.71,Yes
CUST00379,Male,0,Yes,Yes,63,No,No,Month-to-month,Bank transfer,56.01,3597.0,Yes
CUST00380,Female,0,No,No,58,Yes,Fiber optic,Month-to-month,Credit card,55.19,3190.62,Yes
CUST00381,Female,1,No,Yes,23,Yes,Fiber optic,Two year,Electronic check,75.49,1709.69,No
CUST00382,Female,0,Yes,No,44,No,Fiber optic,One year,Bank transfer,29.56,1304.63,No
CUST00383,Male,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Bank transfer,50.3,2186.72,No
CUST00384,Male,0,Yes,No,52,No,DSL,Two year,Mailed check,43.09,2256.32,No
CUST00385,Female,1,Yes,No,67,Yes,Fiber optic,One year,Bank transfer,42.34,2802.55,No
CUST00386,Male,0,No,No,28,Yes,Fiber optic,One year,Bank transfer,83.85,2353.98,No
CUST00387,Male,0,Yes,No,67,Yes,DSL,Month-to-month,Credit card,58.44,3912.85,Yes
CUST00388,Male,0,Yes,No,18,Yes,No,Month-to-month,Bank transfer,37.12,760.93,Yes
CUST00389,Male,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Electronic check,108.76,3032.04,No
CUST00390,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Mailed check,107.41,5517.28,Yes
CUST00391,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Credit card,106.25,6370.59,Yes
CUST00392,Female,0,Yes,Yes,49,Yes,Fiber optic,Month-to-month,Electronic check,59.07,2934.58,No
CUST00393,Female,0,Yes,Yes,15,Yes,DSL,Month-to-month,Mailed check,25.7,424.06,Yes
CUST00394,Male,0,No,Yes,68,Yes,DSL,Month-to-month,Mailed check,30.67,2062.05,Yes
CUST00395,Female,1,No,Yes,15,No,Fiber optic,One year,Bank transfer,47.6,631.52,No
CUST00396,Female,0,No,Yes,51,Yes,Fiber optic,Month-to-month,Mailed check,42.0,2046.85,No
CUST00397,Female,0,Yes,Yes,48,Yes,Fiber optic,One year,Mailed check,107.4,5149.25,No
CUST00398,Female,0,No,Yes,1,Yes,Fiber optic,One year,Bank transfer,118.64,93.39,No
CUST00399,Male,0,Yes,No,7,Yes,DSL,Month-to-month,Credit card,101.67,684.48,No
CUST00400,Female,0,Yes,Yes,53,Yes,No,Month-to-month,Bank transfer,92.98,4887.71,No
CUST00401,Female,0,Yes,Yes,31,Yes,DSL,Two year,Credit card,78.86,2402.26,No
CUST00402,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Mailed check,96.99,1778.56,No
CUST00403,Male,0,No,No,12,Yes,Fiber optic,One year,Electronic check,114.7,1224.94,Yes
CUST00404,Female,0,Yes,No,48,Yes,DSL,One year,Credit card,80.13,3875.65,No
CUST00405,Female,0,Yes,Yes,30,Yes,No,Month-to-month,Credit card,35.46,1050.0,Yes
CUST00406,Female,1,No,No,7,Yes,DSL,Month-to-month,Credit card,36.39,326.77,Yes
CUST00407,Female,0,No,No,3,Yes,DSL,Month-to-month,Credit card,78.39,248.49,Yes
CUST00408,Female,0,No,Yes,63,Yes,Fiber optic,Two year,Mailed check,53.35,3274.4,No
CUST00409,Female,0,Yes,No,6,Yes,Fiber optic,One year,Electronic check,111.02,572.54,Yes
CUST00410,Male,0,No,Yes,15,Yes,DSL,Two year,Credit card,81.16,1160.28,No
CUST00411,Female,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Electronic check,87.65,6236.38,Yes
CUST00412,Female,0,Yes,Yes,43,No,Fiber optic,Month-to-month,Mailed check,20.58,799.3,No
CUST00413,Male,1,No,No,18,Yes,Fiber optic,Month-to-month,Credit card,69.88,1263.36,Yes
CUST00414,Male,0,No,Yes,22,Yes,DSL,Two year,Electronic check,63.12,1423.76,No
CUST00415,Male,0,No,Yes,61,Yes,No,Month-to-month,Credit card,90.59,5499.59,Yes
CUST00416,Male,0,Yes,No,61,No,Fiber optic,Month-to-month,Credit card,58.26,3509.46,No
CUST00417,Female,0,Yes,Yes,53,Yes,DSL,Two year,Mailed check,117.66,6128.43,No
CUST00418,Female,0,Yes,Yes,26,Yes,DSL,Month-to-month,Credit card,87.02,2338.02,No
CUST00419,Female,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Electronic check,85.99,3530.94,Yes
CUST00420,Female,0,Yes,Yes,8,Yes,DSL,Month-to-month,Electronic check,111.93,956.43,Yes
CUST00421,Female,0,Yes,Yes,21,Yes,DSL,Month-to-month,Mailed check,119.52,2496.09,Yes
CUST00422,Female,0,No,No,43,Yes,DSL,Two year,Bank transfer,39.78,1707.86,No
CUST00423,Male,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Bank transfer,101.05,2156.33,Yes
CUST00424,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Mailed check,36.23,116.02,Yes
CUST00425,Male,1,No,Yes,31,Yes,DSL,Month-to-month,Mailed check,65.7,1880.9,No
CUST00426,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Bank transfer,30.02,856.45,Yes
CUST00427,Female,1,No,No,27,Yes,Fiber optic,Month-to-month,Bank transfer,82.34,2284.13,No
CUST00428,Male,0,No,Yes,57,Yes,DSL,Month-to-month,Electronic check,66.85,3864.04,Yes
CUST00429,Female,0,Yes,No,33,Yes,Fiber optic,One year,Electronic check,82.87,2757.32,No
CUST00430,Male,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Electronic check,87.8,3911.1,Yes
CUST00431,Female,0,Yes,Yes,43,Yes,No,One year,Bank transfer,81.94,3452.78,No
CUST00432,Male,0,Yes,No,31,No,DSL,Month-to-month,Mailed check,49.4,1526.72,No
CUST00433,Female,0,No,Yes,65,Yes,No,One year,Credit card,103.7,6707.07,No
CUST00434,Female,0,No,Yes,17,Yes,Fiber optic,Month-to-month,Electronic check,75.17,1350.46,Yes
CUST00435,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Credit card,68.99,1044.05,No
CUST00436,Female,0,Yes,Yes,34,Yes,Fiber optic,Two year,Mailed check,118.71,4028.19,No
CUST00437,Female,0,Yes,Yes,4,No,DSL,Month-to-month,Bank transfer,48.35,142.5,Yes
CUST00438,Male,1,Yes,No,28,Yes,No,Month-to-month,Electronic check,72.8,1985.44,No
CUST00439,Male,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Bank transfer,88.23,120.03,Yes
CUST00440,Male,0,No,Yes,17,No,DSL,Month-to-month,Mailed check,32.52,590.1,Yes
CUST00441,Female,0,No,No,58,Yes,DSL,Month-to-month,Electronic check,55.42,3244.26,No
CUST00442,Male,0,Yes,Yes,9,Yes,DSL,Month-to-month,Mailed check,100.17,914.04,Yes
CUST00443,Female,0,Yes,Yes,31,Yes,Fiber optic,One year,Mailed check,43.68,1393.64,No
CUST00444,Female,0,No,No,66,Yes,Fiber optic,One year,Electronic check,69.33,4535.5,No
CUST00445,Male,0,No,Yes,62,No,Fiber optic,One year,Credit card,83.06,5057.54,No
CUST00446,Male,0,No,Yes,19,Yes,DSL,Month-to-month,Electronic check,87.12,1689.45,Yes
CUST00447,Female,0,No,No,55,No,Fiber optic,Month-to-month,Bank transfer,92.83,5102.84,No
CUST00448,Male,0,Yes,No,28,No,Fiber optic,One year,Credit card,106.6,3026.44,No
CUST00449,Female,1,No,Yes,50,Yes,DSL,Month-to-month,Electronic check,59.29,2985.8,Yes
CUST00450,Female,0,No,Yes,65,Yes,DSL,One year,Electronic check,90.66,5889.22,No
CUST00451,Female,0,No,No,3,Yes,DSL,Month-to-month,Electronic check,93.22,289.94,No
CUST00452,Female,0,No,Yes,52,Yes,No,Month-to-month,Electronic check,50.03,2672.01,Yes
CUST00453,Female,0,Yes,Yes,10,Yes,Fiber optic,One year,Electronic check,116.82,1153.69,Yes
CUST00454,Male,1,Yes,Yes,21,Yes,No,One year,Bank transfer,106.52,2273.76,No
CUST00455,Male,0,Yes,No,37,Yes,DSL,One year,Mailed check,48.99,1828.08,No
CUST00456,Female,0,Yes,Yes,15,No,Fiber optic,Two year,Bank transfer,87.51,1228.92,No
CUST00457,Female,1,Yes,Yes,9,Yes,Fiber optic,One year,Mailed check,91.78,760.32,No
CUST00458,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Electronic check,63.15,2776.62,Yes
CUST00459,Male,0,No,No,39,Yes,DSL,Two year,Bank transfer,106.37,4123.55,No
CUST00460,Female,0,No,No,5,Yes,Fiber optic,One year,Mailed check,89.02,397.6,No
CUST00461,Male,0,No,Yes,25,Yes,No,One year,Mailed check,85.82,2199.04,No
CUST00462,Female,0,No,Yes,56,Yes,DSL,Month-to-month,Electronic check,42.08,2281.71,No
CUST00463,Male,1,Yes,No,64,Yes,DSL,Two year,Electronic check,60.78,3879.99,No
CUST00464,Female,1,No,Yes,52,Yes,Fiber optic,Month-to-month,Credit card,63.39,3252.58,Yes
CUST00465,Male,0,Yes,Yes,9,Yes,No,Month-to-month,Credit card,93.37,914.47,Yes
CUST00466,Female,0,No,Yes,10,Yes,Fiber optic,Month-to-month,Mailed check,81.84,944.28,Yes
CUST00467,Male,0,No,Yes,10,No,DSL,Month-to-month,Credit card,28.59,270.34,Yes
CUST00468,Male,1,No,No,62,Yes,Fiber optic,Month-to-month,Bank transfer,50.77,3190.17,No
CUST00469,Female,0,Yes,No,60,Yes,DSL,One year,Mailed check,67.3,4101.49,No
CUST00470,Male,0,No,Yes,19,Yes,Fiber optic,One year,Bank transfer,93.67,1824.67,No
CUST00471,Female,0,Yes,No,38,Yes,Fiber optic,Month-to-month,Credit card,94.36,3625.23,Yes
CUST00472,Male,0,Yes,Yes,6,Yes,Fiber optic,One year,Bank transfer,69.05,325.66,No
CUST00473,Female,0,No,Yes,15,No,DSL,Month-to-month,Mailed check,31.69,534.17,Yes
CUST00474,Male,0,Yes,No,47,Yes,No,Month-to-month,Bank transfer,49.29,2334.59,No
CUST00475,Female,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Mailed check,45.47,2034.7,No
CUST00476,Male,0,No,Yes,5,Yes,No,Two year,Credit card,98.1,486.59,No
CUST00477,Female,0,No,Yes,53,Yes,Fiber optic,Month-to-month,Mailed check,38.0,2026.89,Yes
CUST00478,Male,0,No,Yes,66,Yes,Fiber optic,Month-to-month,Credit card,66.49,4375.64,Yes
CUST00479,Female,1,No,Yes,62,Yes,Fiber optic,Month-to-month,Electronic check,87.07,5380.59,Yes
CUST00480,Female,0,No,No,23,Yes,DSL,One year,Credit card,116.48,2630.16,No
CUST00481,Female,0,No,No,44,Yes,No,One year,Mailed check,119.92,5301.99,No
CUST00482,Male,0,Yes,Yes,52,Yes,DSL,Month-to-month,Mailed check,115.29,5987.0,Yes
CUST00483,Female,0,No,Yes,46,Yes,Fiber optic,Month-to-month,Electronic check,91.82,4184.07,Yes
CUST00484,Male,0,No,No,19,Yes,No,One year,Electronic check,94.64,1803.05,No
CUST00485,Female,1,Yes,Yes,47,No,DSL,One year,Credit card,95.92,4510.38,No
CUST00486,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Bank transfer,106.26,5550.81,Yes
CUST00487,Female,0,Yes,Yes,24,Yes,Fiber optic,One year,Bank transfer,115.18,2762.83,Yes
CUST00488,Male,0,No,No,17,Yes,Fiber optic,Two year,Electronic check,64.57,1128.53,No
CUST00489,Male,1,No,Yes,46,Yes,Fiber optic,Month-to-month,Credit card,61.65,2822.25,Yes
CUST00490,Female,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month,Electronic check,66.05,4217.14,Yes
CUST00491,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Electronic check,85.98,2421.32,Yes
CUST00492,Male,0,Yes,No,50,Yes,DSL,One year,Mailed check,97.54,4896.36,No
CUST00493,Female,0,No,No,64,Yes,DSL,Month-to-month,Mailed check,107.05,6911.78,No
CUST00494,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Mailed check,65.62,1889.75,Yes
CUST00495,Male,1,Yes,Yes,56,Yes,Fiber optic,One year,Electronic check,56.34,3152.86,No
CUST00496,Male,0,No,Yes,59,Yes,DSL,One year,Credit card,118.34,6911.55,No
CUST00497,Female,0,No,Yes,5,Yes,Fiber optic,Month-to-month,Bank transfer,43.19,250.15,Yes
CUST00498,Male,0,Yes,No,54,Yes,DSL,Month-to-month,Bank transfer,42.2,2305.19,No
CUST00499,Female,1,No,No,44,Yes,Fiber optic,Month-to-month,Mailed check,91.54,4038.61,No
CUST00500,Male,0,Yes,No,42,Yes,DSL,One year,Credit card,37.97,1633.4,No
CUST00501,Male,0,No,Yes,57,Yes,Fiber optic,One year,Mailed check,59.94,3398.15,No
CUST00502,Male,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Credit card,49.24,2234.53,No
CUST00503,Female,0,No,No,25,Yes,No,Month-to-month,Credit card,36.87,878.03,Yes
CUST00504,Male,0,Yes,Yes,44,Yes,Fiber optic,One year,Credit card,77.97,3285.83,Yes
CUST00505,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Electronic check,57.35,882.44,Yes
CUST00506,Female,1,No,No,51,No,No,One year,Credit card,66.22,3373.92,No
CUST00507,Male,0,No,No,53,No,Fiber optic,Month-to-month,Electronic check,39.59,2141.31,Yes
CUST00508,Female,0,Yes,No,34,Yes,DSL,Two year,Bank transfer,96.79,3328.54,No
CUST00509,Female,0,No,Yes,8,No,Fiber optic,Month-to-month,Bank transfer,51.47,387.27,Yes
CUST00510,Male,0,Yes,No,70,Yes,Fiber optic,Month-to-month,Electronic check,54.27,3757.67,Yes
CUST00511,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Bank transfer,45.22,910.23,Yes
CUST00512,Male,0,No,No,7,Yes,Fiber optic,One year,Bank transfer,63.44,539.83,No
CUST00513,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Mailed check,66.36,3708.59,No
CUST00514,Female,0,Yes,No,49,Yes,No,Month-to-month,Electronic check,72.97,3561.86,No
CUST00515,Male,0,No,No,42,Yes,No,Two year,Electronic check,116.76,4918.49,No
CUST00516,Female,0,No,Yes,23,No,DSL,Two year,Electronic check,110.47,2461.49,No
CUST00517,Female,0,No,Yes,52,Yes,Fiber optic,Two year,Mailed check,80.94,4189.02,No
CUST00518,Female,0,No,Yes,53,Yes,DSL,Month-to-month,Electronic check,23.89,1223.34,No
CUST00519,Female,0,No,Yes,16,No,DSL,Two year,Bank transfer,81.23,1246.36,No
CUST00520,Female,0,Yes,No,37,Yes,Fiber optic,Month-to-month,Credit card,28.97,1058.78,Yes
CUST00521,Male,0,No,Yes,18,Yes,DSL,Month-to-month,Mailed check,91.03,1640.9,Yes
CUST00522,Female,0,No,Yes,20,Yes,Fiber optic,Month-to-month,Mailed check,59.01,1117.45,No
CUST00523,Male,0,Yes,No,46,Yes,Fiber optic,Month-to-month,Electronic check,103.77,4755.14,No
CUST00524,Female,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Credit card,114.25,232.5,Yes
CUST00525,Male,0,Yes,Yes,63,Yes,DSL,Month-to-month,Credit card,61.71,3910.31,No
CUST00526,Male,1,No,Yes,3,Yes,DSL,One year,Credit card,66.06,184.54,No
CUST00527,Female,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Bank transfer,79.01,3650.96,Yes
CUST00528,Female,0,Yes,No,49,Yes,DSL,Month-to-month,Credit card,39.71,1928.18,No
CUST00529,Female,0,Yes,No,1,Yes,No,Month-to-month,Electronic check,112.73,176.8,Yes
CUST00530,Male,0,Yes,Yes,22,Yes,Fiber optic,Two year,Bank transfer,63.3,1419.8,No
CUST00531,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Credit card,36.68,479.96,Yes
CUST00532,Male,0,No,Yes,45,No,Fiber optic,Month-to-month,Electronic check,96.27,4307.38,No
CUST00533,Male,0,No,Yes,6,Yes,DSL,Month-to-month,Bank transfer,41.92,271.13,Yes
CUST00534,Male,0,Yes,Yes,65,Yes,Fiber optic,Two year,Bank transfer,34.35,2206.5,No
CUST00535,Female,0,Yes,No,21,No,DSL,Month-to-month,Credit card,76.29,1505.59,No
CUST00536,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Bank transfer,87.15,363.39,Yes
CUST00537,Male,1,Yes,No,3,Yes,Fiber optic,Month-to-month,Mailed check,76.96,211.71,Yes
